Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 09:00:00,09/02/19 10:00:00,14007
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 09:00:00,09/02/19 10:00:00,17375571
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 09:00:00,09/02/19 10:00:00,3592748
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 09:00:00,09/02/19 10:00:00,21474836480
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 09:00:00,09/02/19 10:00:00,1068
AmazonRDS,Not Applicable,USE2-EUC1-AWS-In-Bytes,,09/02/19 09:00:00,09/02/19 10:00:00,40
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/02/19 10:00:00,09/02/19 11:00:00,45
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 10:00:00,09/02/19 11:00:00,8108
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 10:00:00,09/02/19 11:00:00,16710532
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 10:00:00,09/02/19 11:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 10:00:00,09/02/19 11:00:00,1140
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 10:00:00,09/02/19 11:00:00,3585048
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 10:00:00,09/02/19 11:00:00,21474836480
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 11:00:00,09/02/19 12:00:00,10718
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/02/19 11:00:00,09/02/19 12:00:00,40
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 11:00:00,09/02/19 12:00:00,21474836480
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 11:00:00,09/02/19 12:00:00,3536322
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 11:00:00,09/02/19 12:00:00,952
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 11:00:00,09/02/19 12:00:00,16124501
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 11:00:00,09/02/19 12:00:00,1
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 12:00:00,09/02/19 13:00:00,3632169
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 12:00:00,09/02/19 13:00:00,17231997
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 12:00:00,09/02/19 13:00:00,21474836480
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 12:00:00,09/02/19 13:00:00,1260
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 12:00:00,09/02/19 13:00:00,9397
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 12:00:00,09/02/19 13:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 13:00:00,09/02/19 14:00:00,10140
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 13:00:00,09/02/19 14:00:00,1028
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 13:00:00,09/02/19 14:00:00,1
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 13:00:00,09/02/19 14:00:00,3564491
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 13:00:00,09/02/19 14:00:00,16677538
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 13:00:00,09/02/19 14:00:00,21474836480
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 14:00:00,09/02/19 15:00:00,16632046
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 14:00:00,09/02/19 15:00:00,21474836480
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/02/19 14:00:00,09/02/19 15:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 14:00:00,09/02/19 15:00:00,3577350
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 14:00:00,09/02/19 15:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 14:00:00,09/02/19 15:00:00,1112
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 14:00:00,09/02/19 15:00:00,10740
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 15:00:00,09/02/19 16:00:00,1180
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 15:00:00,09/02/19 16:00:00,10880
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 15:00:00,09/02/19 16:00:00,1
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 15:00:00,09/02/19 16:00:00,3595128
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 15:00:00,09/02/19 16:00:00,16631506
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/02/19 15:00:00,09/02/19 16:00:00,40
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 15:00:00,09/02/19 16:00:00,21474836480
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 16:00:00,09/02/19 17:00:00,952
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 16:00:00,09/02/19 17:00:00,3576357
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 16:00:00,09/02/19 17:00:00,1
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 16:00:00,09/02/19 17:00:00,16659068
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 16:00:00,09/02/19 17:00:00,14358
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 16:00:00,09/02/19 17:00:00,21474836480
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/02/19 17:00:00,09/02/19 18:00:00,45
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 17:00:00,09/02/19 18:00:00,10913
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 17:00:00,09/02/19 18:00:00,1
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 17:00:00,09/02/19 18:00:00,16672468
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 17:00:00,09/02/19 18:00:00,3614885
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 17:00:00,09/02/19 18:00:00,1216
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 17:00:00,09/02/19 18:00:00,21474836480
AmazonRDS,Not Applicable,USE2-EUW2-AWS-In-Bytes,,09/02/19 18:00:00,09/02/19 19:00:00,40
AmazonRDS,Not Applicable,USE2-APS3-AWS-In-Bytes,,09/02/19 18:00:00,09/02/19 19:00:00,40
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 18:00:00,09/02/19 19:00:00,21474836480
AmazonRDS,Not Applicable,USE2-EUC1-AWS-In-Bytes,,09/02/19 18:00:00,09/02/19 19:00:00,40
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 18:00:00,09/02/19 19:00:00,7957
AmazonRDS,Not Applicable,USE2-EUW3-AWS-In-Bytes,,09/02/19 18:00:00,09/02/19 19:00:00,40
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/02/19 18:00:00,09/02/19 19:00:00,88
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/02/19 18:00:00,09/02/19 19:00:00,40
AmazonRDS,Not Applicable,USE2-EUN1-AWS-In-Bytes,,09/02/19 18:00:00,09/02/19 19:00:00,40
AmazonRDS,Not Applicable,USE2-USW2-AWS-In-Bytes,,09/02/19 18:00:00,09/02/19 19:00:00,40
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 18:00:00,09/02/19 19:00:00,1
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 18:00:00,09/02/19 19:00:00,3571299
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 18:00:00,09/02/19 19:00:00,912
AmazonRDS,Not Applicable,USE2-SAE1-AWS-In-Bytes,,09/02/19 18:00:00,09/02/19 19:00:00,40
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 18:00:00,09/02/19 19:00:00,16834134
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 19:00:00,09/02/19 20:00:00,21474836480
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 19:00:00,09/02/19 20:00:00,3541586
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 19:00:00,09/02/19 20:00:00,1300
AmazonRDS,Not Applicable,USE2-APS1-AWS-In-Bytes,,09/02/19 19:00:00,09/02/19 20:00:00,40
AmazonRDS,Not Applicable,USE2-APS2-AWS-In-Bytes,,09/02/19 19:00:00,09/02/19 20:00:00,40
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 19:00:00,09/02/19 20:00:00,8938
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 19:00:00,09/02/19 20:00:00,1
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 19:00:00,09/02/19 20:00:00,16130515
AmazonRDS,Not Applicable,USE2-APN1-AWS-In-Bytes,,09/02/19 19:00:00,09/02/19 20:00:00,40
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/02/19 19:00:00,09/02/19 20:00:00,40
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/02/19 19:00:00,09/02/19 20:00:00,45
AmazonRDS,Not Applicable,USE2-USW1-AWS-In-Bytes,,09/02/19 19:00:00,09/02/19 20:00:00,40
AmazonRDS,Not Applicable,USE2-USE1-AWS-Out-Bytes,,09/02/19 20:00:00,09/02/19 21:00:00,40
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 20:00:00,09/02/19 21:00:00,11281
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 20:00:00,09/02/19 21:00:00,3614251
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 20:00:00,09/02/19 21:00:00,21474836480
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/02/19 20:00:00,09/02/19 21:00:00,44
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 20:00:00,09/02/19 21:00:00,17371307
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 20:00:00,09/02/19 21:00:00,988
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 20:00:00,09/02/19 21:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 21:00:00,09/02/19 22:00:00,988
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 21:00:00,09/02/19 22:00:00,16153388
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 21:00:00,09/02/19 22:00:00,21474836480
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 21:00:00,09/02/19 22:00:00,9887
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 21:00:00,09/02/19 22:00:00,3597795
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 21:00:00,09/02/19 22:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 22:00:00,09/02/19 23:00:00,13963
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/02/19 22:00:00,09/02/19 23:00:00,75
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 22:00:00,09/02/19 23:00:00,17259695
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 22:00:00,09/02/19 23:00:00,1
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 22:00:00,09/02/19 23:00:00,3577471
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 22:00:00,09/02/19 23:00:00,5318
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 22:00:00,09/02/19 23:00:00,21474836480
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/02/19 23:00:00,09/03/19 00:00:00,16687825
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/02/19 23:00:00,09/03/19 00:00:00,3570582
AmazonRDS,Not Applicable,USE2-RDS:ChargedBackupUsage,,09/02/19 23:00:00,09/03/19 00:00:00,0
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/02/19 23:00:00,09/03/19 00:00:00,21474836480
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/02/19 23:00:00,09/03/19 00:00:00,45
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/02/19 23:00:00,09/03/19 00:00:00,912
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/02/19 23:00:00,09/03/19 00:00:00,8056
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/02/19 23:00:00,09/03/19 00:00:00,1
AmazonRDS,Not Applicable,USE2-RDS:TotalBackupUsage,,09/02/19 23:00:00,09/03/19 00:00:00,228244062208
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 00:00:00,09/03/19 01:00:00,1216
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 00:00:00,09/03/19 01:00:00,11047
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 00:00:00,09/03/19 01:00:00,1
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 00:00:00,09/03/19 01:00:00,16176271
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 00:00:00,09/03/19 01:00:00,3585269
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 00:00:00,09/03/19 01:00:00,21474836480
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 01:00:00,09/03/19 02:00:00,17246755
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 01:00:00,09/03/19 02:00:00,3585429
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 01:00:00,09/03/19 02:00:00,21474836480
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 01:00:00,09/03/19 02:00:00,912
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 01:00:00,09/03/19 02:00:00,10098
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 01:00:00,09/03/19 02:00:00,1
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 02:00:00,09/03/19 03:00:00,21474836480
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 02:00:00,09/03/19 03:00:00,988
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/03/19 02:00:00,09/03/19 03:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 02:00:00,09/03/19 03:00:00,3598981
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 02:00:00,09/03/19 03:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 02:00:00,09/03/19 03:00:00,10073
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 02:00:00,09/03/19 03:00:00,16712704
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 03:00:00,09/03/19 04:00:00,10183
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 03:00:00,09/03/19 04:00:00,3552190
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/03/19 03:00:00,09/03/19 04:00:00,40
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 03:00:00,09/03/19 04:00:00,21474836480
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 03:00:00,09/03/19 04:00:00,16695079
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 03:00:00,09/03/19 04:00:00,1976
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 03:00:00,09/03/19 04:00:00,1
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 04:00:00,09/03/19 05:00:00,3584409
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 04:00:00,09/03/19 05:00:00,16144721
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 04:00:00,09/03/19 05:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 04:00:00,09/03/19 05:00:00,1520
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 04:00:00,09/03/19 05:00:00,10722
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 04:00:00,09/03/19 05:00:00,21474836480
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 05:00:00,09/03/19 06:00:00,17228672
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 05:00:00,09/03/19 06:00:00,3586872
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/03/19 05:00:00,09/03/19 06:00:00,45
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 05:00:00,09/03/19 06:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 05:00:00,09/03/19 06:00:00,12064
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 05:00:00,09/03/19 06:00:00,1028
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 05:00:00,09/03/19 06:00:00,21474836480
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 06:00:00,09/03/19 07:00:00,3596510
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 06:00:00,09/03/19 07:00:00,988
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 06:00:00,09/03/19 07:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 06:00:00,09/03/19 07:00:00,10282
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 06:00:00,09/03/19 07:00:00,16703388
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 06:00:00,09/03/19 07:00:00,21474836480
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 07:00:00,09/03/19 08:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 07:00:00,09/03/19 08:00:00,1216
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 07:00:00,09/03/19 08:00:00,16656535
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 07:00:00,09/03/19 08:00:00,21474836480
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 07:00:00,09/03/19 08:00:00,3564697
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 07:00:00,09/03/19 08:00:00,10837
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 08:00:00,09/03/19 09:00:00,2168
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/03/19 08:00:00,09/03/19 09:00:00,45
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 08:00:00,09/03/19 09:00:00,10177
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 08:00:00,09/03/19 09:00:00,1
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 08:00:00,09/03/19 09:00:00,16114056
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 08:00:00,09/03/19 09:00:00,3598153
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 08:00:00,09/03/19 09:00:00,21474836480
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 09:00:00,09/03/19 10:00:00,17627793
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 09:00:00,09/03/19 10:00:00,3623294
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 09:00:00,09/03/19 10:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 09:00:00,09/03/19 10:00:00,16011
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 09:00:00,09/03/19 10:00:00,14521
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 09:00:00,09/03/19 10:00:00,21474836480
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 10:00:00,09/03/19 11:00:00,16149145
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 10:00:00,09/03/19 11:00:00,3569540
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 10:00:00,09/03/19 11:00:00,21474836480
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 10:00:00,09/03/19 11:00:00,9833
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 10:00:00,09/03/19 11:00:00,1028
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 10:00:00,09/03/19 11:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 11:00:00,09/03/19 12:00:00,15152
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/03/19 11:00:00,09/03/19 12:00:00,45
AmazonRDS,Not Applicable,USE2-USW2-AWS-In-Bytes,,09/03/19 11:00:00,09/03/19 12:00:00,152
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 11:00:00,09/03/19 12:00:00,21474836480
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 11:00:00,09/03/19 12:00:00,1180
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 11:00:00,09/03/19 12:00:00,16651194
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 11:00:00,09/03/19 12:00:00,3603010
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 11:00:00,09/03/19 12:00:00,1
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 12:00:00,09/03/19 13:00:00,17223309
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 12:00:00,09/03/19 13:00:00,1
AmazonRDS,Not Applicable,USE2-USE1-AWS-In-Bytes,,09/03/19 12:00:00,09/03/19 13:00:00,76
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 12:00:00,09/03/19 13:00:00,3582809
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 12:00:00,09/03/19 13:00:00,992
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 12:00:00,09/03/19 13:00:00,21474836480
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 12:00:00,09/03/19 13:00:00,10975
AmazonRDS,Not Applicable,USE2-EU-AWS-In-Bytes,,09/03/19 13:00:00,09/03/19 14:00:00,45
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 13:00:00,09/03/19 14:00:00,16405054
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 13:00:00,09/03/19 14:00:00,8136
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 13:00:00,09/03/19 14:00:00,21474836480
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 13:00:00,09/03/19 14:00:00,1148
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 13:00:00,09/03/19 14:00:00,3524710
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 13:00:00,09/03/19 14:00:00,1
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 14:00:00,09/03/19 15:00:00,21474836480
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 14:00:00,09/03/19 15:00:00,16669124
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 14:00:00,09/03/19 15:00:00,8269
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 14:00:00,09/03/19 15:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 14:00:00,09/03/19 15:00:00,1180
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 14:00:00,09/03/19 15:00:00,3561168
AmazonRDS,Not Applicable,USE2-C3DataTransfer-Out-Bytes,,09/03/19 15:00:00,09/03/19 16:00:00,16653210
AmazonRDS,Not Applicable,USE2-C3DataTransfer-In-Bytes,,09/03/19 15:00:00,09/03/19 16:00:00,3594168
AmazonRDS,CreateDBInstance,USE2-RDS:GP2-Storage,,09/03/19 15:00:00,09/03/19 16:00:00,21474836480
AmazonRDS,Not Applicable,USE2-DataTransfer-Out-Bytes,,09/03/19 15:00:00,09/03/19 16:00:00,5166
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 15:00:00,09/03/19 16:00:00,10235
AmazonRDS,CreateDBInstance:0014,USE2-InstanceUsage:db.t2.micro,,09/03/19 15:00:00,09/03/19 16:00:00,1
AmazonRDS,Not Applicable,USE2-DataTransfer-In-Bytes,,09/03/19 16:00:00,09/03/19 17:00:00,9006
